noise,kernel_index,kernel_file,image_index,image,final_psnr,final_ssim,best_psnr,best_iter,ssim_at_best_psnr,final_update,runtime_per_iter,max_iter,gamma1,gamma2,alpha,score_sigma_begin,score_sigma_end,denoise_relax
0.02,1,blur_1.mat,2,ILSVRC2012_val_00002289.JPEG.png,29.606569290161133,0.8785902857780457,29.8363094329834,967,0.8806142807006836,7.642727723577991e-05,4.13366054804918,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,blur_1.mat,3,ILSVRC2012_val_00005941.JPEG.png,28.910600662231445,0.8840103149414062,28.945995330810547,1134,0.8843399882316589,0.0001398869790136814,4.135435336931744,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,blur_1.mat,4,ILSVRC2012_val_00007658.JPEG.png,27.90804100036621,0.7776402831077576,27.918176651000977,1144,0.7780928611755371,7.606871076859534e-05,4.134970469964998,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,blur_1.mat,5,ILSVRC2012_val_00028884.JPEG.png,24.687061309814453,0.7482283711433411,24.68720245361328,1191,0.7480185627937317,0.0001373795821564272,4.134808838147534,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,blur_1.mat,6,ILSVRC2012_val_00038157.JPEG.png,27.177902221679688,0.6917710900306702,27.4356689453125,921,0.6994362473487854,6.071795360185206e-05,4.134571114119996,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,blur_1.mat,7,ILSVRC2012_val_00044012.JPEG.png,32.18052673339844,0.8532930016517639,32.18052673339844,1200,0.8532930016517639,0.00010326612391509116,4.134298067018389,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,blur_2.mat,1,ILSVRC2012_val_00000491.JPEG.png,27.43053436279297,0.698489248752594,27.74276351928711,891,0.7107410430908203,6.642374501097947e-05,4.12476590630414,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,blur_2.mat,2,ILSVRC2012_val_00002289.JPEG.png,29.188371658325195,0.8712539672851562,29.381105422973633,964,0.8754544258117676,7.914398884167895e-05,4.126616522703261,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,blur_2.mat,3,ILSVRC2012_val_00005941.JPEG.png,28.637897491455078,0.8812947869300842,28.70238494873047,1086,0.8819621205329895,7.525207183789462e-05,4.126127029378258,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,blur_2.mat,4,ILSVRC2012_val_00007658.JPEG.png,27.66457748413086,0.7729871869087219,27.668519973754883,1166,0.7734870314598083,7.171803008532152e-05,4.1217419767508785,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,blur_2.mat,5,ILSVRC2012_val_00028884.JPEG.png,24.050952911376953,0.7182357311248779,24.05312728881836,1158,0.7171548008918762,0.00013549173309002072,4.125713162640847,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,blur_2.mat,6,ILSVRC2012_val_00038157.JPEG.png,25.759187698364258,0.6261945366859436,26.712900161743164,719,0.6701807975769043,7.025110244285315e-05,4.1263818572008555,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,blur_2.mat,7,ILSVRC2012_val_00044012.JPEG.png,31.982114791870117,0.8554872870445251,31.990781784057617,1189,0.8553891777992249,0.0001897355541586876,4.125938217377503,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,3,blur_3.mat,1,ILSVRC2012_val_00000491.JPEG.png,27.582420349121094,0.7075613141059875,27.898244857788086,894,0.7223553657531738,5.103053626953624e-05,4.156766383104162,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,3,blur_3.mat,2,ILSVRC2012_val_00002289.JPEG.png,29.59232521057129,0.8947539925575256,29.805999755859375,973,0.8976376056671143,5.7989243941847235e-05,4.1347935515683885,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,3,blur_3.mat,3,ILSVRC2012_val_00005941.JPEG.png,28.59894561767578,0.8823875784873962,28.65953826904297,1015,0.8843954205513,8.158061245921999e-05,4.134419524317491,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,3,blur_3.mat,4,ILSVRC2012_val_00007658.JPEG.png,27.343231201171875,0.7725801467895508,27.52214813232422,933,0.7756733894348145,6.663687236141413e-05,4.13345117005248,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,3,blur_3.mat,5,ILSVRC2012_val_00028884.JPEG.png,23.77314567565918,0.6955454349517822,23.80517578125,967,0.6927974224090576,0.00011418625217629597,4.135523077430844,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,3,blur_3.mat,6,ILSVRC2012_val_00038157.JPEG.png,26.914751052856445,0.6777276396751404,27.15785026550293,916,0.6915581822395325,5.5336258810712025e-05,4.134574093175858,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,3,blur_3.mat,7,ILSVRC2012_val_00044012.JPEG.png,32.9473876953125,0.8839361071586609,32.98413848876953,1093,0.8838334083557129,3.1228646548697725e-05,4.135934692658387,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,4,blur_4.mat,1,ILSVRC2012_val_00000491.JPEG.png,26.951467514038086,0.6671107411384583,27.267589569091797,886,0.683012068271637,7.005481893429533e-05,4.12786806250253,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,4,blur_4.mat,2,ILSVRC2012_val_00002289.JPEG.png,29.02535057067871,0.8556609749794006,29.290681838989258,972,0.8619228005409241,8.08556069387123e-05,4.128969207014209,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,4,blur_4.mat,3,ILSVRC2012_val_00005941.JPEG.png,28.199670791625977,0.8693592548370361,28.262662887573242,1009,0.871837854385376,8.035853534238413e-05,4.127563825959223,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,4,blur_4.mat,4,ILSVRC2012_val_00007658.JPEG.png,26.81313705444336,0.7390515804290771,26.91818618774414,967,0.7400832176208496,9.648152627050877e-05,4.126305613270864,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,4,blur_4.mat,5,ILSVRC2012_val_00028884.JPEG.png,23.95442771911621,0.7111630439758301,23.96895408630371,1050,0.7076085209846497,0.00013691905769519508,4.126933740808357,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,4,blur_4.mat,6,ILSVRC2012_val_00038157.JPEG.png,26.698331832885742,0.6655611991882324,27.052574157714844,887,0.6814679503440857,6.0429665609262884e-05,4.129114051705013,1200,0.5,0.99,0.96,80.0,2.55,0.1
0.02,4,blur_4.mat,7,ILSVRC2012_val_00044012.JPEG.png,31.28815460205078,0.831183910369873,31.38895034790039,1092,0.8322494626045227,0.00010859122266992927,4.125598978670023,1200,0.5,0.99,0.96,80.0,2.55,0.1
