noise,kernel,kernel_file,image,psnr,ssim,alpha,gamma1,gamma2,max_iter,method,architecture
0.02,8,blur_8.mat,ILSVRC2012_val_00044012.JPEG.png,32.25699917370467,0.8756988644599915,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,9,gaussian_1_6.mat,ILSVRC2012_val_00000491.JPEG.png,27.201149310253783,0.7049227356910706,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,9,gaussian_1_6.mat,ILSVRC2012_val_00002289.JPEG.png,29.496202581463194,0.8980932235717773,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,9,gaussian_1_6.mat,ILSVRC2012_val_00005941.JPEG.png,25.910997859903144,0.8435662388801575,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,9,gaussian_1_6.mat,ILSVRC2012_val_00007658.JPEG.png,26.42602457166078,0.743173360824585,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,9,gaussian_1_6.mat,ILSVRC2012_val_00028884.JPEG.png,23.035502576472922,0.6466009020805359,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,9,gaussian_1_6.mat,ILSVRC2012_val_00038157.JPEG.png,26.749043943914526,0.6713376045227051,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,9,gaussian_1_6.mat,ILSVRC2012_val_00044012.JPEG.png,32.71563121066018,0.8975792527198792,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,10,square_7.mat,ILSVRC2012_val_00000491.JPEG.png,26.079261500439607,0.6395283937454224,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,10,square_7.mat,ILSVRC2012_val_00002289.JPEG.png,27.888544629907347,0.8458518981933594,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,10,square_7.mat,ILSVRC2012_val_00005941.JPEG.png,25.251698945379765,0.8198399543762207,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,10,square_7.mat,ILSVRC2012_val_00007658.JPEG.png,25.22545729122463,0.7008619904518127,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,10,square_7.mat,ILSVRC2012_val_00028884.JPEG.png,22.40633395608292,0.6154018640518188,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,10,square_7.mat,ILSVRC2012_val_00038157.JPEG.png,25.764062885503254,0.6355603337287903,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.02,10,square_7.mat,ILSVRC2012_val_00044012.JPEG.png,29.86224937511317,0.8134856820106506,0.96,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,1,blur_1.mat,ILSVRC2012_val_00000491.JPEG.png,26.404582946591113,0.6236879825592041,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,1,blur_1.mat,ILSVRC2012_val_00002289.JPEG.png,27.59921343361965,0.8292109966278076,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,1,blur_1.mat,ILSVRC2012_val_00005941.JPEG.png,25.23838874442861,0.7894368171691895,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,1,blur_1.mat,ILSVRC2012_val_00007658.JPEG.png,25.348869290606522,0.6726202368736267,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,1,blur_1.mat,ILSVRC2012_val_00028884.JPEG.png,22.614164003811506,0.6047245860099792,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,1,blur_1.mat,ILSVRC2012_val_00038157.JPEG.png,25.905926013715153,0.6016901731491089,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,1,blur_1.mat,ILSVRC2012_val_00044012.JPEG.png,28.912600037438434,0.699621856212616,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,2,blur_2.mat,ILSVRC2012_val_00000491.JPEG.png,26.23241987729508,0.6179735064506531,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,2,blur_2.mat,ILSVRC2012_val_00002289.JPEG.png,26.8849786047436,0.8123287558555603,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,2,blur_2.mat,ILSVRC2012_val_00005941.JPEG.png,24.881305061476453,0.7856359481811523,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,2,blur_2.mat,ILSVRC2012_val_00007658.JPEG.png,25.0980880056191,0.6529293060302734,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,2,blur_2.mat,ILSVRC2012_val_00028884.JPEG.png,22.52418746361186,0.582800030708313,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,2,blur_2.mat,ILSVRC2012_val_00038157.JPEG.png,25.649100956931484,0.589451014995575,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,2,blur_2.mat,ILSVRC2012_val_00044012.JPEG.png,28.83838840561774,0.6988299489021301,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,3,blur_3.mat,ILSVRC2012_val_00000491.JPEG.png,26.585479031119647,0.6353068947792053,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,3,blur_3.mat,ILSVRC2012_val_00002289.JPEG.png,27.92194680619091,0.8491482734680176,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,3,blur_3.mat,ILSVRC2012_val_00005941.JPEG.png,25.362065656351305,0.8048036098480225,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,3,blur_3.mat,ILSVRC2012_val_00007658.JPEG.png,25.52437762268699,0.6741914749145508,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,3,blur_3.mat,ILSVRC2012_val_00028884.JPEG.png,22.669168257791192,0.5841374397277832,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,3,blur_3.mat,ILSVRC2012_val_00038157.JPEG.png,26.087201683886533,0.6173043251037598,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,3,blur_3.mat,ILSVRC2012_val_00044012.JPEG.png,29.913222525747116,0.7546903491020203,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,4,blur_4.mat,ILSVRC2012_val_00000491.JPEG.png,26.00178455583288,0.6025371551513672,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,4,blur_4.mat,ILSVRC2012_val_00002289.JPEG.png,27.39756628459423,0.8223322033882141,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,4,blur_4.mat,ILSVRC2012_val_00005941.JPEG.png,24.55190627002548,0.7698370814323425,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,4,blur_4.mat,ILSVRC2012_val_00007658.JPEG.png,24.74136402335506,0.6317300200462341,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,4,blur_4.mat,ILSVRC2012_val_00028884.JPEG.png,22.395208048177334,0.5731074213981628,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,4,blur_4.mat,ILSVRC2012_val_00038157.JPEG.png,25.609081890374746,0.5856713652610779,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,4,blur_4.mat,ILSVRC2012_val_00044012.JPEG.png,28.3636355494259,0.6630157232284546,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,5,blur_5.mat,ILSVRC2012_val_00000491.JPEG.png,27.067331080472815,0.6647695899009705,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,5,blur_5.mat,ILSVRC2012_val_00002289.JPEG.png,28.86032797887896,0.8707459568977356,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,5,blur_5.mat,ILSVRC2012_val_00005941.JPEG.png,26.619077782083643,0.8395851254463196,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,5,blur_5.mat,ILSVRC2012_val_00007658.JPEG.png,26.397183057835335,0.7149171829223633,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,5,blur_5.mat,ILSVRC2012_val_00028884.JPEG.png,23.179610358191674,0.6301816701889038,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,5,blur_5.mat,ILSVRC2012_val_00038157.JPEG.png,26.490116792387642,0.6401429176330566,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,5,blur_5.mat,ILSVRC2012_val_00044012.JPEG.png,30.731774180734092,0.8004973530769348,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,6,blur_6.mat,ILSVRC2012_val_00000491.JPEG.png,26.915265507208964,0.6532428860664368,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,6,blur_6.mat,ILSVRC2012_val_00002289.JPEG.png,28.32591215295843,0.8489869236946106,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,6,blur_6.mat,ILSVRC2012_val_00005941.JPEG.png,26.440315150899284,0.8297650218009949,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,6,blur_6.mat,ILSVRC2012_val_00007658.JPEG.png,26.302586737963402,0.70799320936203,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,6,blur_6.mat,ILSVRC2012_val_00028884.JPEG.png,23.095568718644834,0.6210331916809082,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,6,blur_6.mat,ILSVRC2012_val_00038157.JPEG.png,26.28400954529781,0.623472273349762,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,6,blur_6.mat,ILSVRC2012_val_00044012.JPEG.png,30.22454157817759,0.761024534702301,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,7,blur_7.mat,ILSVRC2012_val_00000491.JPEG.png,26.417160803295605,0.6321654915809631,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,7,blur_7.mat,ILSVRC2012_val_00002289.JPEG.png,27.909223886843183,0.8379213809967041,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,7,blur_7.mat,ILSVRC2012_val_00005941.JPEG.png,24.69447137139365,0.7830352187156677,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,7,blur_7.mat,ILSVRC2012_val_00007658.JPEG.png,25.420852323686766,0.6666347980499268,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,7,blur_7.mat,ILSVRC2012_val_00028884.JPEG.png,22.823668951247747,0.6091217994689941,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,7,blur_7.mat,ILSVRC2012_val_00038157.JPEG.png,26.041125872229873,0.612622082233429,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,7,blur_7.mat,ILSVRC2012_val_00044012.JPEG.png,29.614398738774646,0.7490407824516296,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,8,blur_8.mat,ILSVRC2012_val_00000491.JPEG.png,26.244315621137886,0.6207480430603027,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,8,blur_8.mat,ILSVRC2012_val_00002289.JPEG.png,27.611953356834388,0.8306503891944885,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,8,blur_8.mat,ILSVRC2012_val_00005941.JPEG.png,24.783422678412187,0.7842037677764893,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,8,blur_8.mat,ILSVRC2012_val_00007658.JPEG.png,25.26902261164057,0.6607711315155029,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,8,blur_8.mat,ILSVRC2012_val_00028884.JPEG.png,22.58706504092909,0.5862266421318054,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,8,blur_8.mat,ILSVRC2012_val_00038157.JPEG.png,25.79430102293591,0.5955556035041809,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,8,blur_8.mat,ILSVRC2012_val_00044012.JPEG.png,29.30233518683467,0.7338396906852722,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,9,gaussian_1_6.mat,ILSVRC2012_val_00000491.JPEG.png,26.587765686367895,0.6377729773521423,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,9,gaussian_1_6.mat,ILSVRC2012_val_00002289.JPEG.png,27.806811778241208,0.8561283946037292,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,9,gaussian_1_6.mat,ILSVRC2012_val_00005941.JPEG.png,24.411559750600272,0.7820675373077393,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,9,gaussian_1_6.mat,ILSVRC2012_val_00007658.JPEG.png,25.326836165237903,0.668071985244751,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,9,gaussian_1_6.mat,ILSVRC2012_val_00028884.JPEG.png,22.45716773398174,0.5699412822723389,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,9,gaussian_1_6.mat,ILSVRC2012_val_00038157.JPEG.png,26.09804709925936,0.6173123121261597,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,9,gaussian_1_6.mat,ILSVRC2012_val_00044012.JPEG.png,30.57885757081838,0.7959606051445007,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,10,square_7.mat,ILSVRC2012_val_00000491.JPEG.png,25.873018901123682,0.5906533002853394,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,10,square_7.mat,ILSVRC2012_val_00002289.JPEG.png,26.79358379665779,0.8234758973121643,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,10,square_7.mat,ILSVRC2012_val_00005941.JPEG.png,23.706602802684856,0.7410783171653748,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,10,square_7.mat,ILSVRC2012_val_00007658.JPEG.png,24.740842794637587,0.6272149682044983,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,10,square_7.mat,ILSVRC2012_val_00028884.JPEG.png,22.066944098087312,0.526050329208374,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,10,square_7.mat,ILSVRC2012_val_00038157.JPEG.png,25.636792162972345,0.5892364382743835,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
0.04,10,square_7.mat,ILSVRC2012_val_00044012.JPEG.png,29.106169957338434,0.7071987986564636,1.0,0.5,0.99,1200,Gaussian-PnPPDS,DnCNN_nobn_nch_3_nlev_0.01
